userId,title,score
70,Star Kid (1997),4.3212576
70,Anna (1996),4.3129168
70,Spanish Prisoner  The (1997),4.2982445
70,Butcher Boy  The (1998),4.2982445
70,Butcher Boy  The (1998),4.2982445
71,Angel Baby (1995),4.8538475
71,Pather Panchali (1955),4.7633276
71,World of Apu  The (Apur Sansar) (1959),4.7621174
71,The Deadly Cure (1996),4.7471576
71,Some Mother's Son (1996),4.719686
71,Boys  Les (1997),4.7111063
71,Anna (1996),4.610164
71,Year of the Horse (1997),4.602972
71,Spanish Prisoner  The (1997),4.5376287
71,Butcher Boy  The (1998),4.5376287
72,8 Heads in a Duffel Bag (1997),5.2314496
72,Some Mother's Son (1996),4.9812284
72,Pather Panchali (1955),4.977021
72,Year of the Horse (1997),4.9215083
72,Angel Baby (1995),4.9002905
72,Hurricane Streets (1998),4.859793
72,Anna (1996),4.8582387
72,Incognito (1997),4.8450847
72,Spanish Prisoner  The (1997),4.792415
72,Butcher Boy  The (1998),4.792415
73,Boys  Les (1997),5.7319045
73,Angel Baby (1995),5.330379
73,Aiqing wansui (1994),4.8708744
73,Faust (1994),4.8272204
73,Boy's Life 2 (1997),4.8227158
73,Pather Panchali (1955),4.6829877
73,Paths of Glory (1957),4.5913267
73,Mina Tannenbaum (1994),4.5511265
73,Santa with Muscles (1996),4.543777
73,World of Apu  The (Apur Sansar) (1959),4.535948
74,Saint of Fort Washington  The (1993),4.7921267
74,8 Heads in a Duffel Bag (1997),4.5939403
74,Pather Panchali (1955),4.5601754
74,Golden Earrings (1947),4.55358
74,Spanish Prisoner  The (1997),4.535088
74,Butcher Boy  The (1998),4.535088
74,Butcher Boy  The (1998),4.535088
74,Brothers in Trouble (1995),4.535088
74,Star Kid (1997),4.501941
74,Shawshank Redemption  The (1994),4.47546
75,Love and Death on Long Island (1997),5.5981226
75,Boys  Les (1997),5.3680987
75,World of Apu  The (Apur Sansar) (1959),5.2350497
75,Pather Panchali (1955),5.158624
75,Angel Baby (1995),5.1456523
75,Bad Taste (1987),5.134407
75,In the Line of Duty 2 (1987),5.065788
75,The Deadly Cure (1996),5.0652895
75,Some Mother's Son (1996),5.048849
75,8 Heads in a Duffel Bag (1997),5.0294223
76,Boys  Les (1997),5.735992
76,Angel Baby (1995),5.5565553
76,World of Apu  The (Apur Sansar) (1959),4.832098
76,Aiqing wansui (1994),4.809031
76,Boy's Life 2 (1997),4.787374
76,Pather Panchali (1955),4.76552
76,Faust (1994),4.7095423
76,Aparajito (1956),4.616673
76,The Deadly Cure (1996),4.584379
76,Paths of Glory (1957),4.533464
77,Boys  Les (1997),5.406508
77,Angel Baby (1995),4.713402
77,Faust (1994),4.635965
77,Santa with Muscles (1996),4.5630283
77,Mina Tannenbaum (1994),4.454729
77,Saint of Fort Washington  The (1993),4.4349313
77,Aiqing wansui (1994),4.3485384
77,Paths of Glory (1957),4.323767
77,Maya Lin: A Strong Clear Vision (1994),4.3214483
77,Pather Panchali (1955),4.3073373
78,Whole Wide World  The (1996),4.887941
78,Stalker (1979),4.7693796
78,N?nette et Boni (1996),4.662266
78,Sum of Us  The (1994),4.584791
78,Story of Xinghua  The (1993),4.583274
78,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.580388
78,To Live (Huozhe) (1994),4.578021
78,American Dream (1990),4.5678144
78,Crooklyn (1994),4.550568
78,Little City (1998),4.5496984
79,Angel Baby (1995),5.148106
79,Pather Panchali (1955),5.124218
79,Some Mother's Son (1996),5.078771
79,Anna (1996),5.024093
79,Boys  Les (1997),5.0095496
79,Boy's Life 2 (1997),5.0005255
79,American Dream (1990),4.94464
79,Spanish Prisoner  The (1997),4.931798
79,Butcher Boy  The (1998),4.931798
79,Butcher Boy  The (1998),4.931798
80,Santa with Muscles (1996),4.4771895
80,Pather Panchali (1955),4.475383
80,Angel Baby (1995),4.4711843
80,Saint of Fort Washington  The (1993),4.438069
80,Star Kid (1997),4.420768
80,Anna (1996),4.403191
80,Spanish Prisoner  The (1997),4.3638663
80,Butcher Boy  The (1998),4.3638663
80,Butcher Boy  The (1998),4.3638663
80,Brothers in Trouble (1995),4.3638663
81,Saint of Fort Washington  The (1993),4.590491
81,Boys  Les (1997),4.4779253
81,Pather Panchali (1955),4.359673
81,Angel Baby (1995),4.324806
81,Santa with Muscles (1996),4.315683
81,Spanish Prisoner  The (1997),4.300724
81,Butcher Boy  The (1998),4.300724
81,Butcher Boy  The (1998),4.300724
81,Brothers in Trouble (1995),4.300724
81,Star Kid (1997),4.2839146
82,Angel Baby (1995),4.949683
82,Boys  Les (1997),4.5534186
82,Pather Panchali (1955),4.2319045
82,Someone Else's America (1995),4.107932
82,Anna (1996),4.0649476
82,Schindler's List (1993),4.057686
82,Casablanca (1942),4.018441
82,Saint of Fort Washington  The (1993),4.0058293
82,They Made Me a Criminal (1939),3.9638877
82,To Kill a Mockingbird (1962),3.9611685
83,Golden Earrings (1947),4.9765844
83,Visitors  The (Visiteurs  Les) (1993),4.865907
83,Love in the Afternoon (1957),4.5543056
83,Titanic (1997),4.522757
83,Raiders of the Lost Ark (1981),4.5066442
83,Selena (1997),4.4889216
83,Braveheart (1995),4.4865117
83,8 Seconds (1994),4.474365
83,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.4326987
83,Affair to Remember  An (1957),4.3910503
84,N?nette et Boni (1996),5.1220293
84,Pather Panchali (1955),4.882038
84,Anna (1996),4.8698525
84,Some Mother's Son (1996),4.8612566
84,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.859284
84,Whole Wide World  The (1996),4.858758
84,Star Kid (1997),4.83173
84,Angel Baby (1995),4.822728
84,Someone Else's America (1995),4.7695074
84,Santa with Muscles (1996),4.7630887
85,Angel Baby (1995),4.905956
85,Boys  Les (1997),4.6709785
85,Pather Panchali (1955),4.5075707
85,Anna (1996),4.3792906
85,Santa with Muscles (1996),4.318803
85,Some Mother's Son (1996),4.272957
85,Saint of Fort Washington  The (1993),4.251815
85,Spanish Prisoner  The (1997),4.2513146
85,Butcher Boy  The (1998),4.2513146
85,Butcher Boy  The (1998),4.2513146
86,Stalker (1979),4.848981
86,Bitter Sugar (Azucar Amargo) (1996),4.685947
86,Some Mother's Son (1996),4.6338267
86,Slingshot  The (1993),4.62733
86,American Dream (1990),4.6085405
86,Whole Wide World  The (1996),4.5951552
86,To Live (Huozhe) (1994),4.5863433
86,Hugo Pool (1997),4.53194
86,N?nette et Boni (1996),4.516789
86,Margaret's Museum (1995),4.4890914
87,Golden Earrings (1947),5.2682486
87,Saint of Fort Washington  The (1993),5.1255436
87,Titanic (1997),4.894947
87,Shawshank Redemption  The (1994),4.894459
87,Santa with Muscles (1996),4.8912444
87,Raiders of the Lost Ark (1981),4.8774896
87,Braveheart (1995),4.8451524
87,8 Heads in a Duffel Bag (1997),4.836401
87,Schindler's List (1993),4.8301506
87,Star Kid (1997),4.826407
88,Hurricane Streets (1998),6.8183565
88,Slingshot  The (1993),5.745092
88,Frisk (1995),5.6597085
88,Rendezvous in Paris (Rendez-vous de Paris  Les) (1995),5.652663
88,Hugo Pool (1997),5.556189
88,Radioland Murders (1994),5.5017304
88,One Night Stand (1997),5.4733224
88,Stalker (1979),5.463448
88,Love & Human Remains (1993),5.454705
88,Doom Generation  The (1995),5.3706646
89,Santa with Muscles (1996),5.424233
89,Saint of Fort Washington  The (1993),5.330725
89,Star Kid (1997),5.2884655
89,Spanish Prisoner  The (1997),5.1449456
89,Butcher Boy  The (1998),5.1449456
89,Butcher Boy  The (1998),5.1449456
89,Brothers in Trouble (1995),5.1449456
89,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),5.0856466
89,Wallace & Gromit: The Best of Aardman Animation (1996),5.0743055
89,Wrong Trousers  The (1993),5.041338
90,Angel Baby (1995),6.190022
90,Boys  Les (1997),5.7807956
90,Pather Panchali (1955),5.366072
90,Anna (1996),5.148439
90,Someone Else's America (1995),5.1054115
90,The Deadly Cure (1996),5.0289245
90,Schindler's List (1993),5.0114217
90,Casablanca (1942),5.0042834
90,Saint of Fort Washington  The (1993),5.0007796
90,Some Mother's Son (1996),4.9729886
91,Saint of Fort Washington  The (1993),4.928125
91,Santa with Muscles (1996),4.750275
91,Golden Earrings (1947),4.6738954
91,Boys  Les (1997),4.601475
91,Star Kid (1997),4.55268
91,Star Wars (1977),4.5376196
91,Titanic (1997),4.526747
91,Raiders of the Lost Ark (1981),4.5255575
91,Shawshank Redemption  The (1994),4.51943
91,My Man Godfrey (1936),4.425173
92,Boys  Les (1997),4.840157
92,Angel Baby (1995),4.698509
92,Pather Panchali (1955),4.641744
92,Saint of Fort Washington  The (1993),4.627621
92,Santa with Muscles (1996),4.5624814
92,Spanish Prisoner  The (1997),4.523365
92,Butcher Boy  The (1998),4.523365
92,Butcher Boy  The (1998),4.523365
92,Brothers in Trouble (1995),4.523365
92,Anna (1996),4.5015564
93,Hurricane Streets (1998),4.909626
93,N?nette et Boni (1996),4.7455626
93,Sum of Us  The (1994),4.7390537
93,Hugo Pool (1997),4.7140193
93,Rendezvous in Paris (Rendez-vous de Paris  Les) (1995),4.5464835
93,Love! Valour! Compassion! (1997),4.5034733
93,Whole Wide World  The (1996),4.475925
93,To Live (Huozhe) (1994),4.4221535
93,Stalker (1979),4.410838
93,Some Mother's Son (1996),4.406998
94,Boys  Les (1997),5.624593
94,Angel Baby (1995),5.4970427
94,Pather Panchali (1955),5.250148
94,Anna (1996),5.0700936
94,Some Mother's Son (1996),5.038276
94,Spanish Prisoner  The (1997),5.0262012
94,Butcher Boy  The (1998),5.0262012
94,Butcher Boy  The (1998),5.0262012
94,Brothers in Trouble (1995),5.0262012
94,Saint of Fort Washington  The (1993),4.9766393
95,Angel Baby (1995),4.917927
95,Boys  Les (1997),4.530776
95,Pather Panchali (1955),4.4700646
95,Saint of Fort Washington  The (1993),4.4157763
95,Schindler's List (1993),4.3972344
95,Golden Earrings (1947),4.352986
95,Anna (1996),4.334917
95,Someone Else's America (1995),4.321208
95,Shawshank Redemption  The (1994),4.317989
95,Santa with Muscles (1996),4.305697
96,Santa with Muscles (1996),5.307239
96,Faust (1994),5.039432
96,Wrong Trousers  The (1993),5.027096
96,Wallace & Gromit: The Best of Aardman Animation (1996),4.9975734
96,Close Shave  A (1995),4.984323
96,Saint of Fort Washington  The (1993),4.969074
96,Star Kid (1997),4.9568477
96,Boys  Les (1997),4.893748
96,Pather Panchali (1955),4.8471932
96,Spanish Prisoner  The (1997),4.8348556
97,Santa with Muscles (1996),5.2516804
97,Faust (1994),4.960723
97,Saint of Fort Washington  The (1993),4.924733
97,Wrong Trousers  The (1993),4.891802
97,Boys  Les (1997),4.88806
97,Wallace & Gromit: The Best of Aardman Animation (1996),4.8441105
97,Close Shave  A (1995),4.7695384
97,Star Kid (1997),4.7607574
97,Star Wars (1977),4.712526
97,Maya Lin: A Strong Clear Vision (1994),4.6612554
98,Year of the Horse (1997),5.413816
98,Bitter Sugar (Azucar Amargo) (1996),5.2152576
98,Some Mother's Son (1996),5.15654
98,The Deadly Cure (1996),5.0869737
98,N?nette et Boni (1996),5.020016
98,Incognito (1997),4.967119
98,Burnt By the Sun (1994),4.9395156
98,Rendezvous in Paris (Rendez-vous de Paris  Les) (1995),4.9319153
98,Pather Panchali (1955),4.9144
98,Red Firecracker  Green Firecracker (1994),4.9097943
99,Saint of Fort Washington  The (1993),5.0933986
99,Boys  Les (1997),5.0109053
99,In the Line of Duty 2 (1987),4.788225
99,Winter Guest  The (1997),4.6465592
99,Golden Earrings (1947),4.6424828
99,Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.6080394
99,Santa with Muscles (1996),4.5594287
99,8 Heads in a Duffel Bag (1997),4.512101
99,Shawshank Redemption  The (1994),4.5106606
99,Spanish Prisoner  The (1997),4.50513
100,Angel Baby (1995),4.749743
100,Boys  Les (1997),4.5841765
100,Golden Earrings (1947),4.535889
100,8 Heads in a Duffel Bag (1997),4.3454523
100,Saint of Fort Washington  The (1993),4.340394
100,Schindler's List (1993),4.2407303
100,Raiders of the Lost Ark (1981),4.223121
100,Shawshank Redemption  The (1994),4.212363
100,Braveheart (1995),4.2022457
100,It's a Wonderful Life (1946),4.1984577
101,Golden Earrings (1947),4.233388
101,Saint of Fort Washington  The (1993),4.0587163
101,8 Heads in a Duffel Bag (1997),3.9321976
101,Shawshank Redemption  The (1994),3.8602831
101,Braveheart (1995),3.856728
101,Raiders of the Lost Ark (1981),3.8535342
101,Titanic (1997),3.841166
101,Santa with Muscles (1996),3.79841
101,Schindler's List (1993),3.790506
101,Star Kid (1997),3.7523484
102,Saint of Fort Washington  The (1993),3.5369081
102,Santa with Muscles (1996),3.5196183
102,Pather Panchali (1955),3.4773295
102,Angel Baby (1995),3.466504
102,Star Kid (1997),3.453976
102,Spanish Prisoner  The (1997),3.4091177
102,Butcher Boy  The (1998),3.4091177
102,Butcher Boy  The (1998),3.4091177
102,Brothers in Trouble (1995),3.4091177
102,Boys  Les (1997),3.407135
103,Santa with Muscles (1996),4.7092214
103,Saint of Fort Washington  The (1993),4.6993937
103,Star Kid (1997),4.6029477
103,Spanish Prisoner  The (1997),4.58407
103,Butcher Boy  The (1998),4.58407
103,Butcher Boy  The (1998),4.58407
103,Brothers in Trouble (1995),4.58407
103,Some Mother's Son (1996),4.476421
103,Pather Panchali (1955),4.46019
103,Wallace & Gromit: The Best of Aardman Animation (1996),4.415242
104,Boys  Les (1997),4.0084357
104,Angel Baby (1995),3.9909878
104,Santa with Muscles (1996),3.9586775
104,Faust (1994),3.8505247
104,Close Shave  A (1995),3.8187318
104,Wrong Trousers  The (1993),3.777051
104,Saint of Fort Washington  The (1993),3.6992576
104,Pather Panchali (1955),3.6983476
104,Wallace & Gromit: The Best of Aardman Animation (1996),3.6832013
104,Great Day in Harlem  A (1994),3.6766114
105,Santa with Muscles (1996),4.666219
105,Faust (1994),4.541566
105,Wallace & Gromit: The Best of Aardman Animation (1996),4.504814
105,American Dream (1990),4.4822006
105,Pather Panchali (1955),4.4585695
105,Spanish Prisoner  The (1997),4.452373
105,Butcher Boy  The (1998),4.452373
105,Butcher Boy  The (1998),4.452373
105,Brothers in Trouble (1995),4.452373
105,Aiqing wansui (1994),4.435927
106,Angel Baby (1995),5.1475167
106,Boys  Les (1997),4.674114
106,Pather Panchali (1955),4.655129
106,8 Heads in a Duffel Bag (1997),4.536585
106,Anna (1996),4.4934573
106,Someone Else's America (1995),4.45962
106,Schindler's List (1993),4.450945
106,Some Mother's Son (1996),4.408016
106,Saint of Fort Washington  The (1993),4.3931575
106,The Deadly Cure (1996),4.343294
107,World of Apu  The (Apur Sansar) (1959),4.8223543
107,Boy's Life 2 (1997),4.7844124
107,Bad Taste (1987),4.768108
107,Love and Death on Long Island (1997),4.6886635
107,The Deadly Cure (1996),4.6468654
107,Boys  Les (1997),4.626161
107,Bitter Sugar (Azucar Amargo) (1996),4.616187
107,American Dream (1990),4.566221
107,Some Mother's Son (1996),4.554881
107,Braindead (1992),4.552782
108,Some Mother's Son (1996),5.0518603
108,Pather Panchali (1955),4.96548
108,Bitter Sugar (Azucar Amargo) (1996),4.960972
108,American Dream (1990),4.9181333
108,Anna (1996),4.8986635
108,Spanish Prisoner  The (1997),4.8512573
108,Butcher Boy  The (1998),4.8512573
108,Butcher Boy  The (1998),4.8512573
108,Brothers in Trouble (1995),4.8512573
108,Boy's Life 2 (1997),4.805692
109,Titanic (1997),4.557408
109,Santa with Muscles (1996),4.5400147
109,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.526857
109,Ayn Rand: A Sense of Life (1997),4.5145984
109,Saint of Fort Washington  The (1993),4.502681
109,Golden Earrings (1947),4.4743485
109,Rough Magic (1995),4.351602
109,Love in the Afternoon (1957),4.345106
109,Raiders of the Lost Ark (1981),4.331512
109,Star Kid (1997),4.3222795
110,Hurricane Streets (1998),4.5980487
110,8 Heads in a Duffel Bag (1997),4.4648113
110,Golden Earrings (1947),4.3509865
110,Saint of Fort Washington  The (1993),3.9594865
110,Shawshank Redemption  The (1994),3.8788002
110,Leading Man  The (1996),3.8323767
110,Schindler's List (1993),3.8223832
110,Star Kid (1997),3.8111913
110,Braveheart (1995),3.80553
110,Rendezvous in Paris (Rendez-vous de Paris  Les) (1995),3.7975516
111,Star Kid (1997),4.342722
111,Santa with Muscles (1996),4.332108
111,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),4.328779
111,Saint of Fort Washington  The (1993),4.3053684
111,Spanish Prisoner  The (1997),4.1947355
111,Butcher Boy  The (1998),4.1947355
111,Butcher Boy  The (1998),4.1947355
111,Brothers in Trouble (1995),4.1947355
111,Hurricane Streets (1998),4.174245
111,Some Mother's Son (1996),4.163276
112,N?nette et Boni (1996),5.200967
112,Whole Wide World  The (1996),5.0862827
112,Sum of Us  The (1994),5.0838275
112,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),5.014931
112,Boys of St. Vincent  The (1993),4.840245
112,Hurricane Streets (1998),4.7477493
112,Hugo Pool (1997),4.6927614
112,Star Kid (1997),4.6517487
112,Close Shave  A (1995),4.624928
112,Some Folks Call It a Sling Blade (1993),4.6243954
113,Winter Guest  The (1997),5.119784
113,Harlem (1993),4.9730477
113,Ayn Rand: A Sense of Life (1997),4.917395
113,Hurricane Streets (1998),4.8974915
113,Slingshot  The (1993),4.8822017
113,Leading Man  The (1996),4.876375
113,Killer (Bulletproof Heart) (1994),4.854621
113,Saint of Fort Washington  The (1993),4.836616
113,Star Kid (1997),4.8234034
113,Santa with Muscles (1996),4.816325
114,Boys  Les (1997),5.2966704
114,Angel Baby (1995),5.019432
114,Faust (1994),4.6740103
114,Paths of Glory (1957),4.4393873
114,Santa with Muscles (1996),4.367133
114,Aiqing wansui (1994),4.3536615
114,Hearts and Minds (1996),4.345936
114,Close Shave  A (1995),4.3020873
114,Ballad of Narayama  The (Narayama Bushiko) (1958),4.2758665
114,When We Were Kings (1996),4.2506967
115,Boys  Les (1997),5.761711
115,Mina Tannenbaum (1994),5.62282
115,Faust (1994),5.1984134
115,Aiqing wansui (1994),5.126073
115,Boy's Life 2 (1997),5.1063085
115,Santa with Muscles (1996),5.0926833
115,Maya Lin: A Strong Clear Vision (1994),5.0200815
115,Kaspar Hauser (1993),5.0134654
115,Paradise Lost: The Child Murders at Robin Hood Hills (1996),5.0053945
115,Saint of Fort Washington  The (1993),4.9344606
116,Boys  Les (1997),4.4767404
116,Santa with Muscles (1996),4.244647
116,Saint of Fort Washington  The (1993),4.2099695
116,Angel Baby (1995),4.0996733
116,Pather Panchali (1955),4.0198045
116,Faust (1994),4.016296
116,Star Kid (1997),3.9657977
116,Spanish Prisoner  The (1997),3.9585514
116,Butcher Boy  The (1998),3.9585514
116,Butcher Boy  The (1998),3.9585514
117,Saint of Fort Washington  The (1993),5.363707
117,Santa with Muscles (1996),5.2468348
117,Star Kid (1997),5.049524
117,Boys  Les (1997),4.9740076
117,Spanish Prisoner  The (1997),4.9607034
117,Butcher Boy  The (1998),4.9607034
117,Butcher Boy  The (1998),4.9607034
117,Brothers in Trouble (1995),4.9607034
117,Pather Panchali (1955),4.88329
117,Star Wars (1977),4.8357434
118,Santa with Muscles (1996),5.958586
118,Saint of Fort Washington  The (1993),5.9011846
118,Mina Tannenbaum (1994),5.8907943
118,Boys  Les (1997),5.817469
118,Spanish Prisoner  The (1997),5.6450315
118,Butcher Boy  The (1998),5.6450315
118,Butcher Boy  The (1998),5.6450315
118,Brothers in Trouble (1995),5.6450315
118,Star Kid (1997),5.6092525
118,Faust (1994),5.5705614
119,N?nette et Boni (1996),5.18104
119,Star Kid (1997),5.156697
119,Some Mother's Son (1996),5.1550856
119,Whole Wide World  The (1996),5.1497025
119,Horseman on the Roof  The (Hussard sur le toit  Le) (1995),5.144954
119,Anna (1996),5.088697
119,Santa with Muscles (1996),5.0886426
119,Pather Panchali (1955),5.062673
119,Spanish Prisoner  The (1997),5.033055
119,Butcher Boy  The (1998),5.033055
